CVE_ID,Commit Message,Links in Message,Link Presence,PATCH,repository,type_of_reporting,first_link_in_message,first_link_type_for_created_date,first_link,mined_link_type,link_created_at,link_created_date_source,link_created_date_status,link_created_date_reason,created_date_kind
CVE-2020-11987,"BATIK-1284: Dont load DTDs in NodePickerPanel

git-svn-id: https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1878396 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1878396,contains links,https://github.com/apache/xmlgraphics-batik/commit/0ef5b661a1f77772d1110877ea9e0287987098f6,apache/xmlgraphics-batik,apache issue tracker,https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1878396,svn/source link,https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1878396,svn/source link,,https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1878396,not_available,"SVN revision date not found for r1878396; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1878396",
CVE-2011-1183,"Fix https://issues.apache.org/bugzilla/show_bug.cgi?id=12428
Add optional support for preemptive authentication on a per context basis
Based on a patch suggested by Werner Donn
This includes the fix for CVE-2011-1183

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1087643 13f79535-47bb-0310-9956-ffa450edef68",https://issues.apache.org/bugzilla/show_bug.cgi?id=12428; https://svn.apache.org/repos/asf/tomcat/trunk@1087643,contains links,https://github.com/apache/tomcat/commit/b06f06375a1ff20c7fb949771e77360225e3ff41,apache/tomcat,apache issue tracker,https://issues.apache.org/bugzilla/show_bug.cgi?id=12428,bugzilla issue tracker,https://issues.apache.org/bugzilla/show_bug.cgi?id=12428,bugzilla issue tracker,,https://issues.apache.org/bugzilla/show_bug.cgi?id=12428,auth_required,login/authentication required,
CVE-2012-2098,"[CVE-2012-2098] Actually this shift is supposed to be unsigned.

Kudos to Findbugs:
http://findbugs.sourceforge.net/bugDescriptions.html#IM_AVERAGE_COMPUTATION_COULD_OVERFLOW


git-svn-id: https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1340799 13f79535-47bb-0310-9956-ffa450edef68",http://findbugs.sourceforge.net/bugDescriptions.html#IM_AVERAGE_COMPUTATION_COULD_OVERFLOW; https://svn.apache.org/repos/asf/commons/proper/compress/trunk@1340799,contains links,https://github.com/apache/commons-compress/commit/8f702469cbf4c451b6dea349290bc4af0f6f76c7,apache/commons-compress,other,http://findbugs.sourceforge.net/bugDescriptions.html#IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,other,http://findbugs.sourceforge.net/bugDescriptions.html#IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,other,,http://findbugs.sourceforge.net/bugDescriptions.html#IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,not_available,created date parser not implemented for link type: other,
CVE-2019-12415,"Bug 61532: Fix setting values/types during formula evaluation for SXSSF

git-svn-id: https://svn.apache.org/repos/asf/poi/trunk@1849880 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/poi/trunk@1849880,contains links,https://github.com/apache/poi/commit/2b8200f7d701ea6ff9638f629f0bd81d2e48410c;https://github.com/apache/poi/commit/780b078c8504719e04c26a22c1bd846f8b521022,apache/poi,apache issue tracker,https://svn.apache.org/repos/asf/poi/trunk@1849880,svn/source link,https://svn.apache.org/repos/asf/poi/trunk@1849880,svn/source link,,https://svn.apache.org/repos/asf/poi/trunk@1849880,not_available,"SVN revision date not found for r1849880; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/poi/trunk@1849880",
CVE-2013-4366,"Ensure X509HostnameVerifier is never null

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1528614 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1528614,contains links,https://github.com/apache/httpcomponents-client/commit/08140864e3e4c0994e094c4cf0507932baf6a66,apache/httpcomponents-client,apache issue tracker,https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1528614,svn/source link,https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1528614,svn/source link,,https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1528614,not_available,"SVN revision date not found for r1528614; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1528614",
CVE-2012-0022,"* Improve performance of parameter processing
      <add>
        Improve performance of parameter processing for GET and POST requests.
        Also add an option to limit the maximum number of parameters processed
        per request. This defaults to 10000. Excessive parameters are ignored.
        Note that <code>FailedRequestFilter</code> can be used to reject the
        request if some parameters were ignored. (markt/kkolinko)
      </add>
      <add>
        New filter <code>FailedRequestFilter</code> that will reject a request
        if there were errors during HTTP parameter parsing. (kkolinko)
      </add>
  Before the patch:
  Should be created by patch tool automatically, but just to be sure:
    mkdir container/catalina/src/share/org/apache/catalina/filters
    svn add container/catalina/src/share/org/apache/catalina/filters
  Apply patch:
    http://people.apache.org/~kkolinko/patches/2011-11-17_tc55_parameters-v5.patch
  After the patch:
    svn propset svn:eol-style native  connectors/util/java/org/apache/tomcat/util/http/LocalStrings.properties
    svn propset svn:eol-style native  container/catalina/src/share/org/apache/catalina/filters/FailedRequestFilter.java
    svn propset svn:eol-style native  container/webapps/docs/config/filter.xml
  +1: kkolinko, markt, funkman, jim
  -1:



git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1221282 13f79535-47bb-0310-9956-ffa450edef68",http://people.apache.org/~kkolinko/patches/2011-11-17_tc55_parameters-v5.patch; https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1221282,contains links,https://github.com/apache/tomcat55/commit/0314fe7743cb72e469cb395ccaaf2793a2ea0355,apache/tomcat55,other,http://people.apache.org/~kkolinko/patches/2011-11-17_tc55_parameters-v5.patch,other,http://people.apache.org/~kkolinko/patches/2011-11-17_tc55_parameters-v5.patch,other,,http://people.apache.org/~kkolinko/patches/2011-11-17_tc55_parameters-v5.patch,not_available,"<!DOCTYPE html>
<html lang=""en-US"">
    <head>
        <meta charset=""utf-8"">
        <title>Not Found</title>
    </head>
    <body>
        <h1>Not Found</h1>
        <h2>Deprecation of home.apache.org</h2>
        <p>
        If you are trying to reach a personal page of the form https://home.apache.org/~id,
        please note that these are no longer supported.
        <br>
        <a href=""https://infra.apache.org/blog/end_of_home.html"">You can't go home again </a>
        </p>
        <p>
        As a work-round, this host will redirect such URLs to the first Personal URL found in 
        the user's LDAP record (ignoring URLs which refer to apache.org domains).
        <br>
        The URL must start with 'http://' or 'https://'.
        </p>
    </body>
</html>
",
CVE-2015-5262,"HTTPCLIENT-1478: deprecated SSLSocketFactory ignores socket timeout parameter during SSL handshake

git-svn-id: https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1576362 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1576362,contains links,https://github.com/apache/httpcomponents-client/commit/09027e7286974bf6b61f4106395da2623121db8d;https://github.com/apache/httpcomponents-client/commit/d954cd287dfcdad8f153e61181e20d253175ca8c;https://github.com/apache/httpcomponents-client/commit/6705924879810f617a7a21d34f16b6c0d61e8d34,apache/httpcomponents-client,apache issue tracker,https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1576362,svn/source link,https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1576362,svn/source link,,https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1576362,not_available,"SVN revision date not found for r1576362; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/httpcomponents/httpclient/trunk@1576362",
CVE-2016-5018,"Fix https://bz.apache.org/bugzilla/show_bug.cgi?id=60101
Remove preloading of the class that was deleted.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1760307 13f79535-47bb-0310-9956-ffa450edef68",https://bz.apache.org/bugzilla/show_bug.cgi?id=60101; https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1760307,contains links,https://github.com/apache/tomcat80/commit/3adf2d614bce0fb9587b0eb7a4a9fbb7ac8e6d82;https://github.com/apache/tomcat80/commit/11950154730c3b2473580621df83356e09142e73,apache/tomcat80,apache issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=60101,bugzilla issue tracker,https://bz.apache.org/bugzilla/show_bug.cgi?id=60101,bugzilla issue tracker,,https://bz.apache.org/bugzilla/show_bug.cgi?id=60101,auth_required,login/authentication required,
CVE-2011-5062,"Add additional configuration options to the DIGEST authenticator
This is the fix for CVE-2011-1184

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1087655 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1087655,contains links,https://github.com/apache/tomcat/commit/639e20992a66d7a42fb59c974db91c8a0f730a1e,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1087655,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1087655,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1087655,not_available,"SVN revision date not found for r1087655; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1087655",
CVE-2017-7674,"BZ61101: CORS filter should set Vary header in response. Submitted by Rick Riemer.

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1795815 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1795815,contains links,https://github.com/apache/tomcat80/commit/f52c242d92d4563dd1226dcc993ec37370ba9ce3,apache/tomcat80,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1795815,svn/source link,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1795815,svn/source link,,https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1795815,not_available,"SVN revision date not found for r1795815; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/tc8.0.x/trunk@1795815",
CVE-2018-1305,"62104: Fix programmatic login regression as the NonLoginAuthenticator has to be set for it to work (if no login method is specified).

git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1824323 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/trunk@1824323,contains links,https://github.com/apache/tomcat/commit/4d637bc3986e5d09b9363e2144b8ba74fa6eac3a;https://github.com/apache/tomcat/commit/3e54b2a6314eda11617ff7a7b899c251e222b1a1,apache/tomcat,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/trunk@1824323,svn/source link,https://svn.apache.org/repos/asf/tomcat/trunk@1824323,svn/source link,,https://svn.apache.org/repos/asf/tomcat/trunk@1824323,not_available,"SVN revision date not found for r1824323; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/trunk@1824323",
CVE-2012-5886,"Various DIGEST improvements ported from Tomcat 7

git-svn-id: https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1392248 13f79535-47bb-0310-9956-ffa450edef68",https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1392248,contains links,https://github.com/apache/tomcat55/commit/83adfde198d8f9305edbd240e0081a2bb7902cfd,apache/tomcat55,apache issue tracker,https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1392248,svn/source link,https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1392248,svn/source link,,https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1392248,not_available,"SVN revision date not found for r1392248; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/tomcat/tc5.5.x/trunk@1392248",
CVE-2021-21295,"Merge pull request from GHSA-wm47-8v5p-wjpj

Motivation:

As stated by https://tools.ietf.org/html/rfc7540#section-8.1.2.6 we should report a stream error if the content-length does not match the sum of all data frames.

Modifications:

- Verify that the sum of data frames match if a content-length header was send.
- Handle multiple content-length headers and also handle negative values
- Add io.netty.http2.validateContentLength system property which allows to disable the more strict validation
- Add unit tests

Result:

Correctly handle the case when the content-length header was included but not match what is send and also when content-length header is invalid",https://tools.ietf.org/html/rfc7540#section-8.1.2.6,contains links,https://github.com/netty/netty/commit/89c241e3b1795ff257af4ad6eadc616cb2fb3dc4,netty/netty,other,https://tools.ietf.org/html/rfc7540#section-8.1.2.6,other,https://tools.ietf.org/html/rfc7540#section-8.1.2.6,other,,https://tools.ietf.org/html/rfc7540#section-8.1.2.6,not_available,created date parser not implemented for link type: other,
